species_id,year,endangered_status
50207,2000,Lower Risk/least concern
50207,1994,Lower Risk/least concern
50207,1988,Lower Risk/least concern
49476,2018,Least Concern
49476,2016,Least Concern
49476,2012,Least Concern
49476,2009,Least Concern
49476,2008,Least Concern
49476,2004,Least Concern
49476,2000,Lower Risk/least concern
49476,1994,Lower Risk/least concern
49476,1988,Lower Risk/least concern
135665,2016,Least Concern
135665,2012,Least Concern
135665,2009,Least Concern
135665,2008,Least Concern
135665,2004,Least Concern
135665,2000,Lower Risk/least concern
135665,1994,Lower Risk/least concern
135665,1988,Lower Risk/least concern
23844,2016,Least Concern
23844,2008,Least Concern
23844,1996,Lower Risk/least concern
37512,2016,Least Concern
37512,2012,Least Concern
37512,2009,Least Concern
37512,2008,Least Concern
37512,2004,Least Concern
37512,2000,Lower Risk/least concern
37512,1994,Lower Risk/least concern
37512,1988,Lower Risk/least concern
50782,2018,Least Concern
50782,2016,Least Concern
50782,2012,Least Concern
50782,2009,Least Concern
50782,2008,Least Concern
50782,2004,Least Concern
50782,2000,Lower Risk/least concern
50782,1994,Lower Risk/least concern
50782,1988,Lower Risk/least concern
129972,2016,Vulnerable
129972,2008,Vulnerable
129972,1996,Vulnerable
129972,1994,Vulnerable
129972,1990,Vulnerable
129972,1988,Indeterminate
129972,1986,Indeterminate
134720,2020,Least Concern
134720,2013,Least Concern
134720,2007,Least Concern
50788,2018,Least Concern
50788,2017,Least Concern
50788,2016,Least Concern
50788,2012,Least Concern
50788,2009,Least Concern
50788,2008,Least Concern
50788,2004,Least Concern
50788,2000,Lower Risk/least concern
50788,1994,Lower Risk/least concern
50788,1988,Lower Risk/least concern
33952,2021,Near Threatened
33952,2016,Least Concern
33952,2012,Least Concern
33952,2009,Least Concern
33952,2008,Least Concern
33952,2004,Least Concern
33952,2000,Lower Risk/least concern
33952,1994,Lower Risk/least concern
33952,1988,Lower Risk/least concern
37477,2016,Least Concern
37477,2012,Least Concern
37477,2009,Least Concern
37477,2008,Least Concern
37477,2004,Least Concern
37477,2000,Lower Risk/least concern
37477,1994,Lower Risk/least concern
37477,1988,Lower Risk/least concern
37492,2016,Least Concern
37492,2012,Least Concern
37492,2009,Least Concern
37492,2008,Least Concern
37492,2004,Least Concern
37492,2000,Lower Risk/least concern
37492,1994,Lower Risk/least concern
37492,1988,Lower Risk/least concern
134721,2007,Least Concern
134722,2014,Least Concern
35032,2016,Least Concern
35032,2012,Least Concern
35032,2009,Least Concern
35032,2008,Least Concern
35032,2004,Least Concern
35032,2000,Lower Risk/least concern
35032,1994,Lower Risk/least concern
35032,1988,Lower Risk/least concern
35034,2016,Least Concern
35034,2012,Least Concern
35034,2009,Least Concern
35034,2008,Least Concern
35034,2004,Least Concern
35034,2000,Lower Risk/least concern
35034,1994,Lower Risk/least concern
35034,1988,Lower Risk/least concern
35048,2016,Least Concern
35048,2012,Least Concern
35048,2009,Least Concern
35048,2008,Least Concern
35048,2004,Least Concern
35048,2000,Lower Risk/least concern
35048,1994,Lower Risk/least concern
35048,1988,Lower Risk/least concern
135671,2016,Least Concern
135672,2018,Least Concern
135672,2016,Least Concern
135672,2012,Least Concern
135672,2009,Least Concern
135672,2008,Least Concern
135672,2004,Least Concern
135672,2000,Lower Risk/least concern
135672,1994,Lower Risk/least concern
135672,1988,Lower Risk/least concern
109962,2016,Endangered
109962,2013,Endangered
109962,2012,Endangered
109962,2008,Endangered
109962,2004,Endangered
109962,2000,Endangered
109962,1996,Critically Endangered
109962,1994,Critically Endangered
109962,1988,Threatened
135673,2018,Critically Endangered
135673,2017,Critically Endangered
135673,2016,Critically Endangered
135673,2015,Critically Endangered
135673,2013,Critically Endangered
135673,2012,Critically Endangered
135673,2010,Critically Endangered
135673,2009,Critically Endangered
135673,2008,Critically Endangered
135673,2007,Critically Endangered
135673,2004,Endangered
135673,2000,Endangered
135673,1996,Endangered
135673,1994,Endangered
135673,1988,Threatened
136638,2020,Endangered
136638,2008,Endangered
136638,2003,Critically Endangered
136638,2000,Critically Endangered
136638,1996,Critically Endangered
136638,1994,Endangered
136638,1990,Endangered
136638,1988,Endangered
136638,1986,Endangered
136638,1982,Endangered
142811,2000,Critically Endangered
142812,2020,Least Concern
102200,2014,Vulnerable
102200,2008,Vulnerable
142818,2019,Least Concern
142821,2004,Least Concern
135676,2016,Least Concern
135676,2012,Least Concern
135676,2009,Least Concern
135676,2008,Least Concern
135676,2004,Least Concern
135676,2000,Lower Risk/least concern
135676,1994,Lower Risk/least concern
135676,1988,Lower Risk/least concern
108993,2018,Vulnerable
108993,2010,Near Threatened
108993,2004,Near Threatened
133355,2020,Near Threatened
133355,2016,Near Threatened
133355,2015,Near Threatened
133355,2012,Endangered
133355,2008,Endangered
133355,2007,Endangered
133355,2006,Endangered
133355,2004,Endangered
133355,2000,Endangered
133355,1994,Not Recognized
133355,1988,Not Recognized
142834,2015,Critically Endangered
142836,2015,Endangered
142837,2015,Endangered
135679,2021,Least Concern
135679,2018,Least Concern
135679,2016,Least Concern
135679,2012,Least Concern
135679,2009,Least Concern
135679,2008,Least Concern
135679,2004,Least Concern
135679,2000,Lower Risk/least concern
135679,1994,Not Recognized
135679,1988,Not Recognized
135681,2021,Least Concern
135681,2016,Least Concern
135681,2012,Least Concern
135681,2009,Least Concern
135681,2008,Least Concern
135681,2004,Least Concern
135681,2000,Lower Risk/least concern
135681,1994,Lower Risk/least concern
135681,1988,Lower Risk/least concern
135682,2022,Least Concern
135682,2016,Least Concern
135682,2012,Least Concern
135682,2009,Least Concern
135682,2008,Least Concern
135682,2004,Least Concern
135682,2000,Lower Risk/least concern
135682,1994,Lower Risk/least concern
135682,1988,Lower Risk/least concern
134723,2022,Near Threatened
134723,2018,Near Threatened
134723,2017,Near Threatened
134723,2010,Least Concern
142845,2018,Least Concern
142848,2020,Least Concern
142850,2018,Least Concern
142852,2019,Least Concern
142853,2018,Least Concern
142859,2018,Least Concern
142861,2019,Least Concern
142870,2020,Least Concern
142871,2019,Least Concern
142872,2019,Least Concern
142874,2020,Least Concern
142881,2020,Least Concern
142884,2019,Least Concern
142893,2020,Least Concern
142896,2013,Data Deficient
142898,2019,Endangered
135683,2020,Least Concern
135683,2016,Least Concern
135683,2012,Least Concern
135683,2009,Least Concern
135683,2008,Least Concern
135683,2004,Least Concern
135683,2000,Lower Risk/least concern
135683,1994,Lower Risk/least concern
135683,1988,Lower Risk/least concern
134724,2011,Endangered
134725,2011,Vulnerable
142914,2013,Near Threatened
135684,2021,Least Concern
135684,2016,Least Concern
135684,2015,Least Concern
135684,2012,Least Concern
135684,2009,Least Concern
135684,2008,Least Concern
135684,2004,Least Concern
135684,2000,Lower Risk/least concern
135684,1994,Lower Risk/least concern
135684,1988,Lower Risk/least concern
142924,2013,Least Concern
135685,2016,Least Concern
135685,2012,Least Concern
135685,2009,Least Concern
135685,2008,Least Concern
135685,2004,Least Concern
135685,2000,Lower Risk/least concern
135685,1994,Lower Risk/least concern
135685,1988,Lower Risk/least concern
135686,2016,Least Concern
135686,2012,Least Concern
135686,2009,Least Concern
135686,2008,Least Concern
135686,2004,Least Concern
135686,2000,Lower Risk/least concern
135686,1994,Lower Risk/least concern
135686,1988,Lower Risk/least concern
142930,2020,Least Concern
142931,2013,Critically Endangered
142932,2013,Least Concern
142957,2017,Least Concern
142957,2013,Least Concern
142960,2014,Least Concern
142965,2020,Near Threatened
142968,2021,Least Concern
142969,2018,Least Concern
142971,2019,Least Concern
142972,2020,Least Concern
142973,2020,Least Concern
142974,2018,Least Concern
142975,2018,Least Concern
142976,2018,Least Concern
142977,2021,Least Concern
142978,2021,Least Concern
142981,2018,Vulnerable
142983,2018,Least Concern
142984,2018,Least Concern
142986,2013,Data Deficient
142987,2017,Endangered
142988,2018,Least Concern
142990,2020,Least Concern
142991,2020,Near Threatened
142994,2021,Least Concern
142995,2019,Least Concern
142996,2020,Least Concern
142999,2020,Least Concern
143000,2018,Least Concern
143001,2020,Near Threatened
143003,2020,Vulnerable
143004,2018,Least Concern
143006,2020,Least Concern
143007,2019,Least Concern
143008,2020,Near Threatened
143009,2018,Data Deficient
143011,2020,Least Concern
135687,2022,Least Concern
135687,2016,Least Concern
135687,2012,Least Concern
135687,2009,Least Concern
135687,2008,Least Concern
135687,2004,Least Concern
135687,2000,Lower Risk/least concern
135687,1994,Lower Risk/least concern
135687,1988,Lower Risk/least concern
143021,2020,Least Concern
143023,2020,Least Concern
135688,2016,Least Concern
135688,2012,Least Concern
135688,2009,Least Concern
135688,2008,Least Concern
135688,2004,Least Concern
135688,2000,Lower Risk/least concern
135688,1994,Lower Risk/least concern
135688,1988,Lower Risk/least concern
143051,2020,Least Concern
135689,2022,Least Concern
135690,2016,Least Concern
135690,2012,Least Concern
135690,2009,Least Concern
135690,2008,Least Concern
135690,2004,Least Concern
135690,2000,Lower Risk/least concern
135690,1994,Lower Risk/least concern
135690,1988,Lower Risk/least concern
143054,2004,Vulnerable
143055,2004,Vulnerable
143059,2018,Critically Endangered
143059,1998,Endangered
143059,1998,Vulnerable
143061,2019,Least Concern
143062,2004,Endangered
143063,2019,Endangered
143065,2004,Endangered
143068,2004,Least Concern
143072,2004,Vulnerable
143076,2020,Critically Endangered
143077,2019,Least Concern
151599,2014,Vulnerable
151599,2008,Vulnerable
135691,2016,Least Concern
135691,2012,Least Concern
135691,2009,Least Concern
135691,2008,Least Concern
135691,2004,Least Concern
135691,2000,Lower Risk/least concern
135691,1994,Lower Risk/least concern
135691,1988,Lower Risk/least concern
34617,2016,Least Concern
34617,2012,Least Concern
34617,2009,Least Concern
34617,2008,Least Concern
34617,2004,Least Concern
34617,2000,Lower Risk/least concern
34617,1994,Lower Risk/least concern
34617,1988,Lower Risk/least concern
143082,2017,Vulnerable
143082,2013,Vulnerable
134727,2011,Endangered
134727,1996,Vulnerable
41547,2017,Least Concern
41547,2016,Least Concern
41547,2012,Least Concern
41547,2009,Least Concern
41547,2008,Least Concern
41547,2004,Least Concern
41547,2000,Lower Risk/least concern
41547,1994,Lower Risk/least concern
41547,1988,Lower Risk/least concern
135693,2021,Least Concern
135693,2016,Least Concern
135693,2012,Least Concern
135693,2009,Least Concern
135693,2008,Least Concern
135693,2004,Least Concern
135693,2000,Lower Risk/least concern
135693,1994,Lower Risk/least concern
135693,1988,Lower Risk/least concern
135694,2016,Least Concern
135694,2012,Least Concern
135694,2009,Least Concern
135694,2008,Least Concern
135694,2004,Least Concern
135694,2000,Lower Risk/least concern
135694,1994,Lower Risk/least concern
135694,1988,Lower Risk/least concern
143089,2020,Least Concern
143089,2013,Near Threatened
143091,2015,Critically Endangered
143092,2013,Critically Endangered
143093,2013,Least Concern
135696,2016,Least Concern
135696,2012,Least Concern
135696,2009,Least Concern
135696,2008,Least Concern
135696,2004,Least Concern
135696,2000,Lower Risk/least concern
135696,1994,Lower Risk/least concern
135696,1988,Near Threatened
135697,2021,Least Concern
135697,2018,Least Concern
135697,2016,Least Concern
135697,2012,Least Concern
135697,2009,Least Concern
135697,2008,Least Concern
135697,2004,Least Concern
135697,2000,Lower Risk/least concern
135697,1994,Lower Risk/least concern
135697,1988,Lower Risk/least concern
135698,2016,Least Concern
135698,2012,Least Concern
135698,2009,Least Concern
135698,2008,Least Concern
135698,2004,Least Concern
135698,2000,Lower Risk/least concern
135698,1994,Lower Risk/least concern
135698,1988,Near Threatened
135699,2018,Least Concern
135699,2016,Least Concern
135699,2012,Least Concern
135699,2009,Least Concern
135699,2008,Least Concern
135699,2004,Least Concern
135699,2000,Lower Risk/least concern
135699,1994,Lower Risk/least concern
135699,1988,Lower Risk/least concern
134728,2018,Vulnerable
134728,1996,Vulnerable
134728,1994,Vulnerable
134728,1990,Indeterminate
134728,1988,Indeterminate
110219,2016,Data Deficient
110219,2012,Data Deficient
110219,2008,Data Deficient
110219,2005,Data Deficient
110219,2004,Least Concern
110219,2000,Lower Risk/least concern
110219,1994,Lower Risk/least concern
110219,1988,Lower Risk/least concern
135702,2021,Least Concern
135702,2016,Least Concern
135702,2012,Least Concern
135702,2009,Least Concern
135702,2008,Least Concern
135702,2004,Least Concern
135702,2000,Lower Risk/least concern
135702,1994,Lower Risk/least concern
135702,1988,Lower Risk/least concern
135703,2022,Least Concern
135703,2016,Least Concern
135703,2012,Least Concern
135703,2009,Least Concern
135703,2008,Least Concern
135703,2004,Least Concern
135703,2000,Lower Risk/least concern
135703,1994,Lower Risk/least concern
135703,1988,Lower Risk/least concern
143104,2013,Near Threatened
143117,2020,Least Concern
143118,2018,Least Concern
135704,2016,Least Concern
135704,2012,Least Concern
135704,2009,Least Concern
135704,2008,Least Concern
135704,2004,Least Concern
135704,2000,Lower Risk/least concern
135704,1994,Lower Risk/least concern
135704,1988,Lower Risk/least concern
143120,2013,Vulnerable
143120,2002,Vulnerable
135705,2016,Near Threatened
135705,2014,Near Threatened
135706,2018,Least Concern
135706,2016,Least Concern
135706,2012,Least Concern
135706,2009,Least Concern
135706,2008,Least Concern
135706,2004,Least Concern
135706,2000,Lower Risk/least concern
135706,1994,Lower Risk/least concern
135706,1988,Lower Risk/least concern
135707,2016,Least Concern
135707,2012,Least Concern
135707,2009,Least Concern
135707,2008,Least Concern
135707,2004,Least Concern
135707,2000,Lower Risk/least concern
135707,1994,Lower Risk/least concern
135707,1988,Lower Risk/least concern
143125,2013,Vulnerable
44922,2016,Least Concern
44922,2012,Least Concern
44922,2009,Least Concern
44922,2008,Least Concern
44922,2004,Least Concern
44922,2000,Lower Risk/least concern
44922,1994,Lower Risk/least concern
44922,1988,Lower Risk/least concern
143158,2021,Vulnerable
135708,2016,Least Concern
135708,2012,Least Concern
135708,2009,Least Concern
135708,2008,Least Concern
135708,2004,Least Concern
135708,2000,Lower Risk/least concern
135708,1994,Lower Risk/least concern
135708,1988,Lower Risk/least concern
143160,2013,Vulnerable
26197,2014,Least Concern
26197,2008,Least Concern
143165,2017,Least Concern
143165,2013,Least Concern
134729,2022,Least Concern
134729,2018,Least Concern
134729,2017,Least Concern
143169,2000,Vulnerable
143192,2013,Least Concern
110585,2022,Near Threatened
110585,2016,Near Threatened
110585,2012,Near Threatened
110585,2008,Near Threatened
110585,2004,Near Threatened
110585,2000,Lower Risk/near threatened
110585,1994,Lower Risk/near threatened
110585,1988,Threatened
143196,2013,Vulnerable
135711,2018,Least Concern
135711,2016,Least Concern
135711,2012,Least Concern
135711,2009,Least Concern
135711,2008,Least Concern
135711,2004,Least Concern
135711,2000,Lower Risk/least concern
135711,1994,Lower Risk/least concern
135711,1988,Lower Risk/least concern
135712,2018,Least Concern
135712,2016,Least Concern
135712,2012,Least Concern
135712,2009,Least Concern
135712,2008,Least Concern
135712,2004,Least Concern
135712,2000,Lower Risk/least concern
135712,1994,Lower Risk/least concern
135712,1988,Lower Risk/least concern
135713,2016,Least Concern
135713,2012,Least Concern
135713,2009,Least Concern
135713,2008,Least Concern
135713,2004,Least Concern
135713,2000,Lower Risk/least concern
135713,1994,Lower Risk/least concern
135713,1988,Lower Risk/least concern
135714,2016,Least Concern
135714,2012,Least Concern
135714,2009,Least Concern
135714,2008,Least Concern
135714,2004,Least Concern
135714,2000,Lower Risk/least concern
135714,1994,Lower Risk/least concern
135714,1988,Lower Risk/least concern
134731,2011,Least Concern
134732,2021,Least Concern
134732,2006,Least Concern
143203,2013,Least Concern
143207,2020,Least Concern
134733,2022,Least Concern
134733,2018,Least Concern
134733,2017,Least Concern
135715,2021,Least Concern
135715,2016,Near Threatened
135715,2012,Near Threatened
135715,2008,Near Threatened
135715,2004,Near Threatened
135715,2000,Lower Risk/near threatened
135715,1994,Lower Risk/near threatened
135715,1988,Near Threatened
135716,2021,Least Concern
135716,2016,Least Concern
135716,2012,Least Concern
135716,2009,Least Concern
135716,2008,Least Concern
135716,2006,Least Concern
135716,2004,Not Recognized
135716,2000,Not Recognized
135716,1994,Not Recognized
135716,1988,Not Recognized
143253,2017,Least Concern
136642,2018,Least Concern
136642,2012,Data Deficient
136642,2008,Data Deficient
136642,1996,Data Deficient
136642,1994,Insufficiently Known
143259,2017,Least Concern
143259,2013,Least Concern
143260,2013,Least Concern
135718,2016,Least Concern
135718,2012,Least Concern
135718,2009,Least Concern
135718,2008,Least Concern
135718,2004,Least Concern
135718,2000,Lower Risk/least concern
135718,1994,Lower Risk/least concern
135718,1988,Lower Risk/least concern
143269,2013,Near Threatened
135719,2016,Least Concern
135719,2012,Least Concern
135719,2009,Least Concern
135719,2008,Least Concern
135719,2004,Least Concern
135719,2000,Lower Risk/least concern
135719,1994,Lower Risk/least concern
135719,1988,Lower Risk/least concern
134734,2014,Least Concern
134735,2014,Least Concern
135720,2016,Least Concern
135720,2012,Least Concern
135720,2009,Least Concern
135720,2008,Least Concern
135720,2004,Least Concern
135720,2000,Lower Risk/least concern
135720,1994,Not Recognized
135720,1988,Not Recognized
134736,2019,Least Concern
34890,2016,Least Concern
34890,2012,Least Concern
34890,2009,Least Concern
34890,2008,Least Concern
34890,2004,Least Concern
34890,2000,Lower Risk/least concern
34890,1994,Lower Risk/least concern
34890,1988,Lower Risk/least concern
134738,2012,Least Concern
143282,2018,Least Concern
143283,2022,Vulnerable
143284,2022,Near Threatened
143285,2022,Endangered
143285,2010,Vulnerable
143285,2003,Near Threatened
143285,1998,Vulnerable
143286,2022,Near Threatened
143286,2010,Near Threatened
143286,2003,Near Threatened
143286,1998,Rare
143287,2022,Least Concern
143287,2010,Near Threatened
143287,2003,Near Threatened
143287,1998,Indeterminate
135722,2021,Vulnerable
135722,2016,Vulnerable
135722,2012,Vulnerable
135722,2008,Vulnerable
135722,2004,Vulnerable
135722,2000,Vulnerable
135722,1996,Vulnerable
135722,1994,Vulnerable
135722,1988,Threatened
100347,2016,Vulnerable
100347,2008,Vulnerable
100347,1996,Lower Risk/least concern
122767,2019,Near Threatened
122767,2016,Near Threatened
122767,2012,Near Threatened
122767,2008,Near Threatened
122767,2004,Near Threatened
122767,2000,Lower Risk/near threatened
122767,1994,Lower Risk/least concern
122767,1988,Lower Risk/least concern
109961,2016,Endangered
109961,2013,Endangered
109961,2012,Endangered
109961,2010,Endangered
109961,2008,Vulnerable
109961,2006,Vulnerable
109961,2004,Vulnerable
109961,2000,Vulnerable
109961,1996,Vulnerable
109961,1994,Vulnerable
109961,1988,Threatened
23849,2016,Least Concern
23849,2008,Least Concern
23849,1996,Lower Risk/least concern
23849,1990,Indeterminate
23849,1988,Indeterminate
109959,2016,Endangered
109959,2013,Endangered
109959,2012,Endangered
109959,2008,Endangered
109959,2004,Vulnerable
109959,2000,Vulnerable
109959,1996,Endangered
109959,1994,Endangered
109959,1988,Threatened
42992,2016,Least Concern
42992,2008,Least Concern
42992,1996,Lower Risk/least concern
51801,2018,Least Concern
51801,2016,Least Concern
51801,2012,Least Concern
51801,2009,Least Concern
51801,2008,Least Concern
51801,2004,Least Concern
51801,2000,Lower Risk/least concern
51801,1994,Lower Risk/least concern
51801,1988,Lower Risk/least concern
35033,2016,Least Concern
35033,2012,Least Concern
35033,2009,Least Concern
35033,2008,Least Concern
35033,2004,Least Concern
35033,2000,Lower Risk/least concern
35033,1994,Lower Risk/least concern
35033,1988,Lower Risk/least concern
135725,2018,Least Concern
135725,2016,Least Concern
135725,2012,Least Concern
135725,2009,Least Concern
135725,2008,Least Concern
135725,2004,Least Concern
135725,2000,Lower Risk/least concern
135725,1994,Lower Risk/least concern
135725,1988,Lower Risk/least concern
136645,2015,Endangered
136645,2014,Endangered
136645,2008,Endangered
136645,1996,Endangered
136645,1994,Endangered
136645,1990,Vulnerable
136645,1988,Vulnerable
136645,1986,Vulnerable
136645,1982,Vulnerable
136904,2014,Endangered
136904,1996,Critically Endangered
136904,1994,Endangered
136904,1990,Endangered
136904,1988,Endangered
136904,1986,Endangered
134739,2012,Endangered
134739,2004,Critically Endangered
134739,1996,Critically Endangered
143289,2010,Near Threatened
143289,2003,Least Concern
143289,1998,Vulnerable
110392,2016,Vulnerable
110392,2014,Vulnerable
110392,2012,Vulnerable
110392,2008,Vulnerable
110392,2006,Vulnerable
110392,2004,Vulnerable
110392,2000,Vulnerable
110392,1996,Vulnerable
110392,1994,Vulnerable
110392,1988,Lower Risk/least concern
136647,2021,Near Threatened
136647,2008,Data Deficient
136647,1996,Lower Risk/conservation dependent
136647,1994,Insufficiently Known
136647,1990,Vulnerable
136647,1988,Vulnerable
136647,1986,Vulnerable
96435,2015,Endangered
96435,2004,Endangered
143290,2015,Critically Endangered
143290,2004,Critically Endangered
79505,1996,Endangered
79505,1994,Endangered
79505,1990,Endangered
79505,1988,Endangered
79505,1986,Endangered
79505,1985,Endangered
79505,1983,Vulnerable
98401,2020,Endangered
98405,2020,Endangered
98405,2008,Vulnerable
98405,1996,Critically Endangered
98405,1994,Endangered
98405,1990,Endangered
98405,1988,Indeterminate
98415,2020,Near Threatened
98415,2008,Near Threatened
98415,1996,Vulnerable
98415,1994,Vulnerable
98415,1990,Endangered
98415,1988,Endangered
20931,2020,Least Concern
20931,2008,Least Concern
20931,1996,Lower Risk/least concern
20931,1990,Indeterminate
20931,1988,Indeterminate
143292,2013,Least Concern
98033,2016,Extinct
98033,2008,Extinct
98033,1996,Extinct
98033,1994,Extinct
98033,1990,Extinct
98033,1988,Extinct
98033,1986,Extinct
98033,1982,Extinct
98033,1965,"""Very rare and believed to be decreasing in numbers"""
115416,2020,Critically Endangered
115416,2014,Critically Endangered
115416,2008,Endangered
115416,2000,Critically Endangered
115416,1996,Critically Endangered
115416,1990,Endangered
134740,2009,Vulnerable
98167,2022,Vulnerable
98167,2016,Vulnerable
98167,2008,Least Concern
98167,1996,Lower Risk/near threatened
98170,2016,Vulnerable
98170,2008,Vulnerable
98170,1996,Lower Risk/least concern
76745,2008,Vulnerable
6745,2008,Least Concern
143300,2015,Least Concern
135727,2016,Least Concern
135727,2012,Least Concern
135727,2009,Least Concern
135727,2008,Least Concern
135727,2004,Least Concern
135727,2000,Lower Risk/least concern
135727,1994,Lower Risk/least concern
135727,1988,Lower Risk/least concern
143308,2009,Endangered
143308,1998,Indeterminate
143308,1998,Vulnerable
143309,2013,Near Threatened
143312,2020,Near Threatened
143317,2004,Near Threatened
143322,2019,Endangered
143330,2015,Critically Endangered
143332,2013,Data Deficient
135732,2021,Least Concern
135732,2016,Least Concern
135732,2012,Least Concern
135732,2009,Least Concern
135732,2008,Least Concern
135732,2004,Least Concern
135732,2000,Lower Risk/least concern
135732,1994,Lower Risk/least concern
135732,1988,Lower Risk/least concern
135733,2016,Least Concern
135733,2012,Least Concern
135733,2008,Near Threatened
135733,2004,Near Threatened
135733,2000,Lower Risk/least concern
135733,1994,Lower Risk/least concern
135733,1988,Lower Risk/least concern
26151,2014,Least Concern
26151,2008,Least Concern
117702,2020,Vulnerable
117702,1996,Data Deficient
117702,1994,Rare
117702,1990,Rare
117702,1988,Rare
117702,1986,Rare
117702,1985,Rare
134741,2022,Least Concern
134741,2018,Least Concern
134741,2017,Least Concern
134741,2010,Least Concern
143345,2019,Least Concern
143353,2018,Vulnerable
143357,2018,Least Concern
135735,2016,Least Concern
135735,2012,Least Concern
135735,2009,Least Concern
135735,2008,Least Concern
135735,2004,Least Concern
135735,2000,Lower Risk/least concern
135735,1994,Lower Risk/least concern
135735,1988,Lower Risk/least concern
134204,2021,Vulnerable
134204,2020,Vulnerable
134204,2008,Vulnerable
134204,2003,Vulnerable
134204,2000,Vulnerable
134204,1996,Vulnerable
134204,1994,Endangered
134204,1994,Vulnerable
134204,1990,Endangered
134204,1988,Vulnerable
134204,1986,Vulnerable
134204,1982,Vulnerable
134742,2011,Endangered
134743,2011,Least Concern
134744,2011,Vulnerable
151610,2008,Vulnerable
143373,2013,Vulnerable
135737,2016,Least Concern
135737,2012,Least Concern
135737,2009,Least Concern
135737,2008,Least Concern
135737,2004,Least Concern
135737,2000,Lower Risk/least concern
135737,1994,Lower Risk/least concern
135737,1988,Lower Risk/least concern
135738,2022,Least Concern
135739,2016,Vulnerable
135739,2012,Vulnerable
135739,2008,Vulnerable
135739,2004,Vulnerable
135739,2000,Vulnerable
135739,1994,Lower Risk/near threatened
135739,1988,Lower Risk/least concern
135740,2016,Least Concern
135740,2012,Least Concern
135740,2009,Least Concern
135740,2008,Least Concern
135740,2004,Least Concern
135740,2000,Lower Risk/least concern
135740,1994,Lower Risk/least concern
135740,1988,Lower Risk/least concern
49460,2018,Least Concern
49460,2016,Least Concern
49460,2012,Least Concern
49460,2009,Least Concern
49460,2008,Least Concern
49460,2004,Least Concern
49460,2000,Lower Risk/least concern
49460,1994,Lower Risk/least concern
49460,1988,Lower Risk/least concern
135742,2016,Least Concern
135742,2012,Least Concern
135742,2009,Least Concern
135742,2008,Least Concern
135742,2004,Least Concern
135742,2000,Lower Risk/least concern
135742,1994,Lower Risk/least concern
135742,1988,Near Threatened
143388,2017,Least Concern
143388,2013,Least Concern
143389,2013,Data Deficient
143391,2019,Endangered
143392,2017,Least Concern
143392,2013,Least Concern
143393,2020,Least Concern
143393,2013,Least Concern
143394,2017,Least Concern
143394,2013,Least Concern
143395,2014,Endangered
143395,2004,Endangered
143396,2014,Endangered
143397,2014,Vulnerable
143400,2013,Least Concern
143405,2018,Least Concern
143417,2019,Least Concern
143421,2019,Least Concern
143426,2020,Endangered
143427,2019,Least Concern
143431,2018,Least Concern
151613,2022,Critically Endangered
151613,2008,Vulnerable
143464,2013,Data Deficient
143468,2014,Near Threatened
143474,2013,Endangered
143475,2013,Least Concern
143476,2013,Least Concern
143477,2013,Least Concern
143478,2013,Least Concern
143479,2013,Least Concern
143480,2013,Endangered
143487,2018,Least Concern
135745,2016,Endangered
135745,2013,Endangered
135745,2012,Endangered
135745,2008,Endangered
135745,2004,Endangered
135745,2000,Endangered
135745,1996,Endangered
135745,1994,Endangered
135745,1988,Threatened
135746,2022,Least Concern
135746,2016,Least Concern
135746,2012,Least Concern
135746,2009,Least Concern
135746,2008,Least Concern
135746,2004,Least Concern
135746,2000,Lower Risk/least concern
135746,1994,Lower Risk/least concern
135746,1988,Lower Risk/least concern
135747,2021,Near Threatened
135747,2016,Vulnerable
135747,2012,Vulnerable
135747,2008,Vulnerable
135747,2004,Vulnerable
135747,2000,Vulnerable
135747,1996,Endangered
135747,1994,Endangered
135747,1988,Threatened
143514,2020,Least Concern
143514,2019,Least Concern
143514,2004,Least Concern
143518,2004,Vulnerable
143520,2004,Vulnerable
143521,2020,Critically Endangered
143521,2004,Vulnerable
143522,2004,Vulnerable
143524,2004,Vulnerable
143526,2004,Critically Endangered
143530,2021,Data Deficient
143534,2004,Vulnerable
135748,2022,Least Concern
135748,2016,Least Concern
135748,2012,Least Concern
135748,2009,Least Concern
135748,2008,Least Concern
135748,2004,Least Concern
135748,2000,Lower Risk/least concern
135748,1994,Lower Risk/least concern
135748,1988,Lower Risk/least concern
102237,2014,Near Threatened
102237,2008,Near Threatened
143536,2013,Near Threatened
143537,2013,Vulnerable
143538,2013,Endangered
134746,2011,Vulnerable
134747,2011,Least Concern
134748,2011,Vulnerable
134748,1996,Vulnerable
134749,2011,Least Concern
143539,2011,Data Deficient
143539,1998,Indeterminate
143540,2011,Data Deficient
143541,2011,Near Threatened
76759,2008,Vulnerable
102297,2014,Near Threatened
102297,2008,Near Threatened
102265,2014,Near Threatened
102265,2008,Near Threatened
76912,2008,Near Threatened
143557,2017,Least Concern
143557,2013,Least Concern
135749,2016,Least Concern
135749,2012,Least Concern
135749,2009,Least Concern
135749,2008,Least Concern
135749,2004,Least Concern
135749,2000,Lower Risk/least concern
135749,1994,Lower Risk/least concern
135749,1988,Near Threatened
135750,2022,Least Concern
135750,2016,Least Concern
135750,2012,Least Concern
135750,2009,Least Concern
135750,2008,Least Concern
135750,2004,Least Concern
135750,2000,Lower Risk/least concern
135750,1994,Lower Risk/least concern
